,V5,V2,symbol
319218,-0.465,0.75,
319219,-0.475,0.79,
319220,-0.455,0.8,
319221,-0.465,0.83,
319222,-0.46,0.875,
319223,-0.45,0.91,
319224,-0.45,0.925,
319225,-0.45,0.96,
319226,-0.45,0.975,
319227,-0.455,0.985,
319228,-0.47,1.03,
319229,-0.47,1.06,
319230,-0.445,1.09,
319231,-0.455,1.11,
319232,-0.465,1.115,
319233,-0.485,1.125,
319234,-0.49,1.155,
319235,-0.47,1.195,
319236,-0.465,1.215,
319237,-0.46,1.245,
319238,-0.47,1.255,
319239,-0.48,1.28,
319240,-0.485,1.315,
319241,-0.465,1.34,
319242,-0.445,1.36,
319243,-0.445,1.375,
319244,-0.44,1.39,
319245,-0.45,1.395,
319246,-0.45,1.42,
319247,-0.445,1.45,
319248,-0.44,1.47,
319249,-0.435,1.48,
319250,-0.43,1.495,
319251,-0.44,1.505,
319252,-0.435,1.535,
319253,-0.43,1.56,
319254,-0.425,1.585,
319255,-0.425,1.61,
319256,-0.43,1.62,
319257,-0.42,1.63,
319258,-0.43,1.67,
319259,-0.415,1.675,
319260,-0.41,1.715,
319261,-0.4,1.73,
319262,-0.41,1.74,
319263,-0.41,1.77,
319264,-0.42,1.795,
319265,-0.4,1.805,
319266,-0.41,1.8,
319267,-0.41,1.815,
319268,-0.425,1.8,
319269,-0.42,1.78,
319270,-0.41,1.785,
319271,-0.395,1.78,
319272,-0.37,1.76,
319273,-0.37,1.75,
319274,-0.36,1.705,
319275,-0.36,1.675,
319276,-0.355,1.645,
319277,-0.335,1.62,
319278,-0.325,1.585,
319279,-0.3,1.535,
319280,-0.31,1.47,
319281,-0.305,1.405,
319282,-0.3,1.37,
319283,-0.295,1.32,
319284,-0.275,1.275,
319285,-0.27,1.205,
319286,-0.26,1.145,
319287,-0.25,1.075,
319288,-0.26,1.015,
319289,-0.235,0.965,
319290,-0.22,0.92,
319291,-0.23,0.87,
319292,-0.235,0.8,
319293,-0.235,0.745,
319294,-0.235,0.695,
319295,-0.22,0.665,
319296,-0.22,0.62,
319297,-0.215,0.575,
319298,-0.225,0.52,
319299,-0.235,0.475,
319300,-0.23,0.44,
319301,-0.245,0.425,
319302,-0.24,0.395,
319303,-0.235,0.365,
319304,-0.235,0.325,
319305,-0.255,0.295,
319306,-0.25,0.27,
319307,-0.25,0.27,
319308,-0.245,0.245,
319309,-0.25,0.23,
319310,-0.27,0.215,
319311,-0.265,0.19,
319312,-0.27,0.19,
319313,-0.265,0.18,
319314,-0.26,0.18,
319315,-0.26,0.18,
319316,-0.275,0.17,
319317,-0.29,0.15,
319318,-0.285,0.145,
319319,-0.285,0.145,
319320,-0.27,0.165,
319321,-0.28,0.155,
319322,-0.28,0.155,
319323,-0.285,0.135,
319324,-0.295,0.135,
319325,-0.28,0.14,
319326,-0.28,0.145,
319327,-0.275,0.15,
319328,-0.285,0.135,
319329,-0.295,0.135,
319330,-0.295,0.145,
319331,-0.3,0.145,
319332,-0.285,0.145,
319333,-0.29,0.155,
319334,-0.3,0.145,
319335,-0.305,0.125,
319336,-0.3,0.14,
319337,-0.295,0.15,
319338,-0.285,0.155,
319339,-0.285,0.155,
319340,-0.295,0.145,
319341,-0.31,0.135,
319342,-0.31,0.14,
319343,-0.315,0.15,
319344,-0.295,0.155,
319345,-0.3,0.16,
319346,-0.295,0.135,
319347,-0.315,0.13,
319348,-0.31,0.14,
319349,-0.31,0.15,
319350,-0.305,0.135,
319351,-0.3,0.155,
319352,-0.32,0.13,
319353,-0.32,0.14,
319354,-0.32,0.145,
319355,-0.32,0.14,
319356,-0.305,0.14,
319357,-0.31,0.145,
319358,-0.315,0.13,
319359,-0.31,0.1,
319360,-0.32,0.125,
319361,-0.31,0.135,
319362,-0.305,0.125,
319363,-0.315,0.12,
319364,-0.32,0.11,
319365,-0.33,0.09,
319366,-0.345,0.09,
319367,-0.33,0.11,
319368,-0.325,0.095,
319369,-0.32,0.085,
319370,-0.33,0.08,
319371,-0.34,0.065,
319372,-0.345,0.075,
319373,-0.33,0.08,
319374,-0.32,0.07,
319375,-0.32,0.06,
319376,-0.35,0.055,
319377,-0.34,0.035,
319378,-0.34,0.055,
319379,-0.345,0.06,
319380,-0.345,0.055,
319381,-0.345,0.06,
319382,-0.335,0.035,
319383,-0.345,0.025,
319384,-0.345,0.035,
319385,-0.335,0.03,
319386,-0.35,0.035,
319387,-0.345,0.03,
319388,-0.34,0.01,
319389,-0.345,0.01,
319390,-0.34,0.01,
319391,-0.33,0.02,
319392,-0.34,0.02,
319393,-0.35,0.01,
319394,-0.34,0.0,
319395,-0.35,-0.01,
319396,-0.345,-0.01,
319397,-0.34,0.005,
319398,-0.33,0.0,
319399,-0.33,-0.01,
319400,-0.335,-0.01,
319401,-0.345,-0.025,
319402,-0.35,-0.02,
319403,-0.335,-0.01,
319404,-0.345,-0.005,
319405,-0.335,-0.01,
319406,-0.36,-0.025,
319407,-0.36,-0.03,
319408,-0.355,-0.02,
319409,-0.345,-0.02,
319410,-0.34,-0.015,
319411,-0.335,-0.03,
319412,-0.35,-0.03,
319413,-0.35,-0.045,
319414,-0.36,-0.03,
319415,-0.345,-0.025,
319416,-0.335,-0.03,
319417,-0.34,-0.035,
319418,-0.345,-0.03,
319419,-0.35,-0.05,
319420,-0.36,-0.035,
319421,-0.35,-0.025,
319422,-0.335,-0.02,
319423,-0.34,-0.035,
319424,-0.34,-0.045,
319425,-0.345,-0.065,
319426,-0.37,-0.04,
319427,-0.335,-0.035,
319428,-0.345,-0.02,
319429,-0.335,-0.035,
319430,-0.335,-0.045,
319431,-0.35,-0.055,
319432,-0.345,-0.05,
319433,-0.335,-0.045,
319434,-0.335,-0.04,
319435,-0.335,-0.045,
319436,-0.33,-0.05,
319437,-0.345,-0.07,
319438,-0.345,-0.06,
319439,-0.34,-0.05,
319440,-0.325,-0.035,
319441,-0.325,-0.045,
319442,-0.33,-0.055,
319443,-0.33,-0.07,
319444,-0.345,-0.05,
319445,-0.33,-0.045,
319446,-0.32,-0.045,
319447,-0.325,-0.05,
319448,-0.325,-0.06,
319449,-0.345,-0.07,
319450,-0.335,-0.06,
319451,-0.325,-0.04,
319452,-0.31,-0.045,
319453,-0.31,-0.04,
319454,-0.305,-0.04,
319455,-0.31,-0.01,
319456,-0.3,0.075,
319457,-0.285,0.265,
319458,-0.25,0.635,
319459,-0.215,0.96,
319460,-0.15,0.89,
319461,-0.025,0.605,
319462,0.28,0.39,
319463,0.68,0.32,
319464,0.835,0.28,
319465,0.605,0.205,/
319466,0.265,0.125,
319467,0.065,0.025,
319468,0.055,-0.075,
319469,0.08,-0.215,
319470,0.11,-0.38,
319471,0.095,-0.58,
319472,0.08,-0.8,
319473,0.08,-1.0,
319474,0.08,-1.17,
319475,0.095,-1.315,
319476,0.095,-1.455,
319477,0.085,-1.585,
319478,0.075,-1.785,
319479,0.055,-2.01,
319480,0.07,-2.23,
319481,0.07,-2.375,
319482,0.065,-2.485,
319483,0.03,-2.57,
319484,0.01,-2.68,
319485,-0.035,-2.78,
319486,-0.095,-2.825,
319487,-0.135,-2.86,
319488,-0.18,-2.885,
319489,-0.235,-2.9,
319490,-0.305,-2.925,
319491,-0.38,-2.95,
319492,-0.475,-2.955,
319493,-0.545,-2.945,
319494,-0.545,-2.95,
319495,-0.53,-2.935,
319496,-0.475,-2.925,
319497,-0.455,-2.925,
319498,-0.43,-2.875,
319499,-0.41,-2.805,
319500,-0.425,-2.72,
319501,-0.425,-2.58,
319502,-0.435,-2.44,
319503,-0.44,-2.25,
319504,-0.42,-2.01,
319505,-0.395,-1.77,
319506,-0.345,-1.52,
319507,-0.335,-1.25,
319508,-0.325,-1.02,
319509,-0.35,-0.81,
319510,-0.365,-0.6,
319511,-0.365,-0.395,
319512,-0.365,-0.225,
319513,-0.385,-0.055,
319514,-0.405,0.105,
319515,-0.4,0.265,
319516,-0.4,0.405,
319517,-0.38,0.53,
319518,-0.38,0.61,
319519,-0.375,0.66,
319520,-0.36,0.7,
319521,-0.37,0.74,
319522,-0.375,0.76,
319523,-0.355,0.81,
319524,-0.355,0.85,
319525,-0.345,0.865,
319526,-0.355,0.89,
319527,-0.36,0.905,
319528,-0.375,0.925,
319529,-0.35,0.96,
319530,-0.35,0.98,
319531,-0.36,0.99,
319532,-0.36,1.01,
319533,-0.365,1.02,
319534,-0.37,1.05,
319535,-0.36,1.075,
319536,-0.35,1.1,
319537,-0.365,1.115,
319538,-0.365,1.13,
319539,-0.37,1.145,
319540,-0.38,1.18,
319541,-0.365,1.2,
319542,-0.365,1.23,
319543,-0.36,1.25,
319544,-0.36,1.265,
319545,-0.375,1.28,
319546,-0.38,1.315,
319547,-0.37,1.36,
319548,-0.36,1.385,
319549,-0.355,1.405,
319550,-0.37,1.42,
319551,-0.38,1.44,
319552,-0.37,1.475,
319553,-0.36,1.52,
319554,-0.36,1.55,
319555,-0.355,1.57,
319556,-0.355,1.6,
319557,-0.365,1.62,
319558,-0.355,1.65,
319559,-0.335,1.68,
319560,-0.34,1.72,
319561,-0.32,1.735,
319562,-0.335,1.74,
319563,-0.34,1.76,
319564,-0.33,1.775,
319565,-0.315,1.8,
319566,-0.29,1.8,
319567,-0.305,1.8,
319568,-0.3,1.795,
319569,-0.3,1.785,
319570,-0.29,1.775,
319571,-0.27,1.765,
319572,-0.245,1.745,
319573,-0.24,1.71,
319574,-0.225,1.665,
319575,-0.22,1.62,
319576,-0.22,1.565,
319577,-0.215,1.53,
319578,-0.205,1.47,
319579,-0.195,1.405,
319580,-0.18,1.325,
319581,-0.17,1.245,
319582,-0.165,1.185,
319583,-0.14,1.13,
319584,-0.13,1.075,
319585,-0.135,1.005,
319586,-0.135,0.93,
319587,-0.14,0.855,
319588,-0.135,0.795,
319589,-0.13,0.73,
319590,-0.125,0.68,
319591,-0.135,0.63,
319592,-0.135,0.585,
319593,-0.15,0.535,
319594,-0.155,0.5,
319595,-0.16,0.455,
319596,-0.185,0.415,
319597,-0.195,0.37,
319598,-0.22,0.335,
319599,-0.23,0.3,
319600,-0.23,0.265,
319601,-0.23,0.255,
319602,-0.22,0.235,
319603,-0.23,0.215,
319604,-0.23,0.18,
319605,-0.235,0.165,
319606,-0.255,0.15,
319607,-0.24,0.145,
319608,-0.235,0.145,
319609,-0.235,0.14,
319610,-0.24,0.12,
319611,-0.255,0.095,
319612,-0.26,0.1,
319613,-0.265,0.105,
319614,-0.255,0.085,
319615,-0.265,0.095,
319616,-0.275,0.08,
319617,-0.29,0.085,
319618,-0.29,0.075,
319619,-0.29,0.08,
319620,-0.27,0.085,
319621,-0.265,0.085,
319622,-0.265,0.07,
319623,-0.275,0.06,
319624,-0.28,0.08,
319625,-0.275,0.08,
319626,-0.27,0.08,
319627,-0.27,0.09,
319628,-0.27,0.075,
319629,-0.265,0.065,
319630,-0.275,0.07,
319631,-0.265,0.085,
319632,-0.255,0.095,
319633,-0.265,0.09,
319634,-0.275,0.08,
319635,-0.28,0.075,
319636,-0.29,0.075,
319637,-0.3,0.08,
319638,-0.29,0.075,
319639,-0.295,0.07,
319640,-0.305,0.07,
319641,-0.305,0.07,
319642,-0.315,0.07,
319643,-0.305,0.08,
319644,-0.295,0.085,
319645,-0.29,0.075,
319646,-0.285,0.06,
319647,-0.305,0.055,
319648,-0.31,0.05,
319649,-0.31,0.055,
319650,-0.31,0.07,
319651,-0.315,0.075,
319652,-0.31,0.06,
319653,-0.315,0.04,
319654,-0.33,0.055,
319655,-0.32,0.045,
319656,-0.325,0.05,
319657,-0.325,0.035,
319658,-0.33,0.02,
319659,-0.335,0.02,
319660,-0.355,0.025,
319661,-0.345,0.025,
319662,-0.335,0.03,
319663,-0.335,0.015,
319664,-0.345,0.0,
319665,-0.35,-0.015,
319666,-0.36,0.0,
319667,-0.36,0.0,
319668,-0.345,0.0,
319669,-0.335,-0.01,
319670,-0.34,-0.015,
319671,-0.35,-0.025,
319672,-0.365,-0.025,
319673,-0.345,-0.02,
319674,-0.34,-0.025,
319675,-0.35,-0.02,
319676,-0.355,-0.03,
319677,-0.38,-0.04,
319678,-0.355,-0.045,
319679,-0.345,-0.035,
319680,-0.33,-0.04,
319681,-0.33,-0.035,
319682,-0.335,-0.055,
319683,-0.345,-0.05,
319684,-0.365,-0.055,
319685,-0.36,-0.055,
319686,-0.34,-0.045,
319687,-0.35,-0.05,
319688,-0.35,-0.065,
319689,-0.355,-0.06,
319690,-0.36,-0.08,
319691,-0.355,-0.06,
319692,-0.345,-0.065,
319693,-0.35,-0.06,
319694,-0.355,-0.08,
319695,-0.365,-0.075,
319696,-0.37,-0.075,
319697,-0.36,-0.075,
319698,-0.35,-0.07,
319699,-0.345,-0.075,
319700,-0.355,-0.085,
319701,-0.355,-0.1,
319702,-0.36,-0.085,
319703,-0.35,-0.08,
319704,-0.33,-0.07,
319705,-0.33,-0.07,
319706,-0.34,-0.075,
319707,-0.35,-0.085,
319708,-0.38,-0.09,
319709,-0.365,-0.08,
319710,-0.335,-0.075,
319711,-0.325,-0.085,
319712,-0.335,-0.08,
319713,-0.34,-0.095,
319714,-0.345,-0.095,
319715,-0.335,-0.08,
319716,-0.335,-0.09,
319717,-0.335,-0.075,
319718,-0.345,-0.09,
319719,-0.36,-0.1,
319720,-0.35,-0.1,
319721,-0.34,-0.085,
319722,-0.32,-0.08,
319723,-0.325,-0.09,
319724,-0.31,-0.105,
319725,-0.315,-0.095,
319726,-0.305,-0.1,
319727,-0.305,-0.09,
319728,-0.32,-0.08,
319729,-0.33,-0.08,
319730,-0.335,-0.1,
319731,-0.34,-0.1,
319732,-0.345,-0.095,
319733,-0.325,-0.095,
319734,-0.315,-0.08,
319735,-0.305,-0.1,
319736,-0.3,-0.105,
319737,-0.315,-0.105,
319738,-0.32,-0.105,
319739,-0.305,-0.095,
319740,-0.29,-0.09,
319741,-0.285,-0.095,
319742,-0.295,-0.09,
319743,-0.3,-0.085,
319744,-0.3,-0.05,
319745,-0.285,0.03,
319746,-0.245,0.25,
319747,-0.23,0.635,
319748,-0.195,0.94,
319749,-0.15,0.88,
319750,-0.025,0.585,
319751,0.28,0.385,
319752,0.685,0.31,
319753,0.825,0.275,
319754,0.61,0.21,/
319755,0.255,0.13,
319756,0.075,0.06,
319757,0.06,-0.055,
319758,0.105,-0.19,
319759,0.125,-0.38,
319760,0.125,-0.59,
319761,0.13,-0.82,
319762,0.155,-1.05,
319763,0.18,-1.245,
319764,0.19,-1.43,
319765,0.165,-1.61,
319766,0.145,-1.77,
319767,0.11,-1.97,
319768,0.1,-2.2,
319769,0.115,-2.395,
319770,0.1,-2.565,
319771,0.085,-2.675,
319772,0.06,-2.75,
319773,0.0,-2.845,
319774,-0.075,-2.905,
319775,-0.13,-2.935,
319776,-0.2,-2.95,
319777,-0.27,-2.96,
319778,-0.35,-2.98,
319779,-0.435,-3.005,
319780,-0.54,-3.0,
319781,-0.6,-2.99,
319782,-0.62,-2.98,
319783,-0.59,-2.985,
319784,-0.565,-2.98,
319785,-0.545,-2.97,
319786,-0.535,-2.92,
319787,-0.535,-2.825,
319788,-0.52,-2.705,
319789,-0.52,-2.57,
319790,-0.505,-2.41,
319791,-0.485,-2.21,
319792,-0.45,-1.965,
319793,-0.405,-1.7,
319794,-0.36,-1.425,
319795,-0.35,-1.165,
319796,-0.36,-0.915,
319797,-0.375,-0.69,
319798,-0.385,-0.475,
319799,-0.38,-0.275,
319800,-0.375,-0.1,
319801,-0.385,0.07,
319802,-0.395,0.225,
319803,-0.405,0.355,
319804,-0.395,0.48,
319805,-0.38,0.56,
319806,-0.355,0.625,
319807,-0.365,0.665,
319808,-0.375,0.685,
319809,-0.385,0.72,
319810,-0.37,0.775,
319811,-0.34,0.81,
319812,-0.325,0.845,
319813,-0.33,0.865,
319814,-0.33,0.875,
319815,-0.335,0.895,
319816,-0.345,0.915,
319817,-0.34,0.965,
319818,-0.325,0.975,
319819,-0.33,0.995,
319820,-0.325,1.005,
319821,-0.335,1.02,
319822,-0.335,1.05,
319823,-0.32,1.08,
319824,-0.325,1.095,
319825,-0.32,1.12,
319826,-0.33,1.145,
319827,-0.335,1.165,
319828,-0.345,1.2,
319829,-0.34,1.225,
319830,-0.32,1.255,
319831,-0.325,1.29,
319832,-0.335,1.29,
319833,-0.33,1.315,
319834,-0.325,1.355,
319835,-0.29,1.39,
319836,-0.29,1.435,
319837,-0.295,1.455,
319838,-0.315,1.47,
319839,-0.33,1.495,
319840,-0.335,1.53,
319841,-0.32,1.565,
319842,-0.295,1.595,
319843,-0.305,1.615,
319844,-0.315,1.635,
319845,-0.3,1.645,
319846,-0.29,1.66,
319847,-0.26,1.685,
319848,-0.24,1.705,
319849,-0.235,1.705,
319850,-0.235,1.7,
319851,-0.235,1.695,
319852,-0.21,1.695,
319853,-0.2,1.685,
319854,-0.185,1.69,
319855,-0.17,1.675,
319856,-0.18,1.635,
319857,-0.185,1.605,
319858,-0.185,1.57,
319859,-0.16,1.55,
319860,-0.14,1.49,
319861,-0.14,1.44,
319862,-0.14,1.37,
319863,-0.13,1.29,
319864,-0.12,1.24,
319865,-0.09,1.18,
319866,-0.075,1.125,
319867,-0.065,1.04,
319868,-0.07,0.975,
319869,-0.065,0.9,
319870,-0.06,0.83,
319871,-0.05,0.78,
319872,-0.055,0.715,
319873,-0.05,0.65,
319874,-0.07,0.57,
319875,-0.09,0.525,
319876,-0.08,0.48,
319877,-0.1,0.435,
319878,-0.095,0.4,
319879,-0.095,0.375,
319880,-0.095,0.325,
319881,-0.105,0.3,
319882,-0.11,0.28,
319883,-0.125,0.255,
319884,-0.15,0.235,
319885,-0.175,0.2,
319886,-0.185,0.18,
319887,-0.2,0.155,
319888,-0.195,0.145,
319889,-0.19,0.145,
319890,-0.185,0.125,
319891,-0.17,0.115,
319892,-0.185,0.095,
319893,-0.195,0.09,
319894,-0.225,0.095,
319895,-0.22,0.095,
319896,-0.2,0.09,
319897,-0.215,0.085,
319898,-0.22,0.065,
319899,-0.23,0.06,
319900,-0.22,0.055,
319901,-0.225,0.065,
319902,-0.22,0.07,
319903,-0.23,0.07,
319904,-0.24,0.055,
319905,-0.245,0.04,
319906,-0.25,0.045,
319907,-0.24,0.065,
319908,-0.235,0.06,
319909,-0.225,0.06,
319910,-0.24,0.05,
319911,-0.245,0.055,
319912,-0.27,0.06,
319913,-0.255,0.055,
319914,-0.24,0.07,
319915,-0.235,0.07,
319916,-0.22,0.06,
319917,-0.24,0.06,
319918,-0.245,0.065,
319919,-0.24,0.06,
319920,-0.23,0.075,
319921,-0.225,0.075,
319922,-0.22,0.065,
319923,-0.22,0.055,
319924,-0.235,0.07,
319925,-0.24,0.075,
319926,-0.245,0.075,
319927,-0.235,0.065,
319928,-0.24,0.055,
319929,-0.26,0.05,
319930,-0.26,0.05,
319931,-0.26,0.07,
319932,-0.25,0.06,
319933,-0.245,0.06,
319934,-0.25,0.045,
319935,-0.255,0.035,
319936,-0.265,0.035,
319937,-0.255,0.045,
319938,-0.245,0.04,
319939,-0.25,0.04,
319940,-0.26,0.02,
319941,-0.27,0.015,
319942,-0.29,0.015,
319943,-0.28,0.02,
319944,-0.275,0.03,
319945,-0.28,0.015,
319946,-0.27,0.005,
319947,-0.28,-0.005,
319948,-0.27,0.005,
319949,-0.275,-0.005,
319950,-0.26,-0.005,
319951,-0.265,-0.005,
319952,-0.27,-0.01,
319953,-0.28,-0.025,
319954,-0.295,-0.015,
319955,-0.29,-0.02,
319956,-0.275,-0.02,
319957,-0.285,-0.025,
319958,-0.285,-0.035,
319959,-0.295,-0.055,
319960,-0.295,-0.04,
319961,-0.29,-0.03,
319962,-0.275,-0.035,
319963,-0.275,-0.035,
319964,-0.29,-0.045,
319965,-0.285,-0.075,
319966,-0.305,-0.065,
319967,-0.295,-0.055,
319968,-0.295,-0.055,
319969,-0.285,-0.06,
319970,-0.295,-0.065,
319971,-0.305,-0.085,
319972,-0.295,-0.07,
319973,-0.29,-0.06,
319974,-0.28,-0.06,
319975,-0.28,-0.07,
319976,-0.28,-0.085,
319977,-0.3,-0.085,
319978,-0.305,-0.09,
319979,-0.29,-0.07,
319980,-0.28,-0.07,
319981,-0.29,-0.07,
319982,-0.31,-0.085,
319983,-0.295,-0.095,
319984,-0.305,-0.09,
319985,-0.3,-0.08,
319986,-0.3,-0.08,
319987,-0.285,-0.085,
319988,-0.305,-0.09,
319989,-0.315,-0.1,
319990,-0.315,-0.09,
319991,-0.3,-0.085,
319992,-0.285,-0.075,
319993,-0.29,-0.085,
319994,-0.29,-0.09,
319995,-0.305,-0.11,
319996,-0.305,-0.095,
319997,-0.29,-0.095,
319998,-0.285,-0.085,
319999,-0.295,-0.085,
320000,-0.295,-0.1,
320001,-0.295,-0.115,
320002,-0.305,-0.095,
320003,-0.29,-0.09,
320004,-0.285,-0.095,
320005,-0.275,-0.095,
320006,-0.305,-0.11,
320007,-0.29,-0.12,
320008,-0.285,-0.115,
320009,-0.285,-0.09,
320010,-0.28,-0.09,
320011,-0.28,-0.11,
320012,-0.295,-0.11,
320013,-0.295,-0.12,
320014,-0.29,-0.115,
320015,-0.275,-0.11,
320016,-0.27,-0.1,
320017,-0.285,-0.105,
320018,-0.275,-0.115,
320019,-0.285,-0.115,
320020,-0.295,-0.11,
320021,-0.28,-0.09,
320022,-0.26,-0.085,
320023,-0.25,-0.09,
320024,-0.255,-0.09,
320025,-0.255,-0.08,
320026,-0.24,-0.01,
320027,-0.225,0.185,
320028,-0.18,0.55,
320029,-0.13,0.83,
320030,-0.04,0.705,
320031,0.18,0.455,
320032,0.59,0.32,
320033,0.9,0.3,
320034,0.82,0.28,/
320035,0.485,0.25,
320036,0.21,0.185,
320037,0.13,0.135,
320038,0.16,0.075,
320039,0.19,-0.025,
320040,0.22,-0.18,
320041,0.225,-0.375,
320042,0.235,-0.595,
320043,0.245,-0.84,
320044,0.245,-1.085,
320045,0.265,-1.345,
320046,0.265,-1.615,
320047,0.255,-1.835,
320048,0.235,-2.02,
320049,0.235,-2.205,
320050,0.24,-2.34,
320051,0.25,-2.435,
320052,0.245,-2.525,
320053,0.215,-2.64,
320054,0.175,-2.755,
320055,0.125,-2.85,
320056,0.055,-2.905,
320057,-0.005,-2.915,
320058,-0.05,-2.935,
320059,-0.105,-2.96,
320060,-0.185,-2.995,
320061,-0.27,-3.005,
320062,-0.38,-3.0,
320063,-0.455,-2.995,
320064,-0.46,-2.995,
320065,-0.445,-2.99,
320066,-0.415,-3.0,
320067,-0.395,-2.995,
320068,-0.385,-2.965,
320069,-0.41,-2.92,
320070,-0.42,-2.84,
320071,-0.435,-2.76,
320072,-0.46,-2.645,
320073,-0.465,-2.52,
320074,-0.445,-2.345,
320075,-0.435,-2.145,
320076,-0.39,-1.91,
320077,-0.385,-1.68,
320078,-0.38,-1.465,
320079,-0.385,-1.235,
320080,-0.4,-1.01,
320081,-0.38,-0.78,
320082,-0.375,-0.565,
320083,-0.375,-0.37,
320084,-0.395,-0.205,
320085,-0.42,-0.055,
320086,-0.425,0.12,
320087,-0.42,0.25,
320088,-0.395,0.38,
320089,-0.395,0.47,
320090,-0.39,0.55,
320091,-0.395,0.595,
320092,-0.41,0.635,
320093,-0.39,0.69,
320094,-0.37,0.72,
320095,-0.37,0.755,
320096,-0.375,0.765,
320097,-0.375,0.8,
320098,-0.37,0.825,
320099,-0.36,0.87,
320100,-0.355,0.885,
320101,-0.355,0.915,
320102,-0.37,0.915,
320103,-0.37,0.925,
320104,-0.38,0.95,
320105,-0.375,0.99,
320106,-0.36,1.015,
320107,-0.365,1.025,
320108,-0.37,1.05,
320109,-0.38,1.055,
320110,-0.385,1.08,
320111,-0.375,1.115,
320112,-0.37,1.14,
320113,-0.365,1.17,
320114,-0.375,1.185,
320115,-0.385,1.195,
320116,-0.375,1.23,
320117,-0.385,1.275,
320118,-0.375,1.305,
320119,-0.375,1.325,
320120,-0.385,1.345,
320121,-0.385,1.365,
320122,-0.39,1.395,
320123,-0.375,1.445,
320124,-0.37,1.465,
320125,-0.375,1.495,
320126,-0.375,1.515,
320127,-0.385,1.535,
320128,-0.39,1.56,
320129,-0.37,1.61,
320130,-0.36,1.635,
320131,-0.345,1.66,
320132,-0.355,1.67,
320133,-0.345,1.685,
320134,-0.345,1.72,
320135,-0.325,1.74,
320136,-0.3,1.75,
320137,-0.295,1.755,
320138,-0.3,1.745,
320139,-0.3,1.75,
320140,-0.295,1.745,
320141,-0.27,1.74,
320142,-0.24,1.73,
320143,-0.235,1.705,
320144,-0.225,1.67,
320145,-0.23,1.625,
320146,-0.225,1.605,
320147,-0.195,1.57,
320148,-0.18,1.525,
320149,-0.17,1.48,
320150,-0.16,1.415,
320151,-0.15,1.355,
320152,-0.14,1.295,
320153,-0.135,1.255,
320154,-0.11,1.185,
320155,-0.11,1.125,
320156,-0.105,1.045,
320157,-0.11,0.975,
320158,-0.11,0.915,
320159,-0.09,0.885,
320160,-0.075,0.815,
320161,-0.09,0.76,
320162,-0.085,0.695,
320163,-0.09,0.635,
320164,-0.1,0.585,
320165,-0.1,0.55,
320166,-0.09,0.5,
320167,-0.105,0.465,
320168,-0.1,0.405,
320169,-0.11,0.37,
320170,-0.125,0.33,
320171,-0.125,0.3,
320172,-0.11,0.29,
320173,-0.125,0.26,
320174,-0.145,0.22,
320175,-0.145,0.185,
320176,-0.155,0.17,
320177,-0.15,0.17,
320178,-0.145,0.16,
320179,-0.15,0.145,
320180,-0.17,0.115,
320181,-0.19,0.105,
320182,-0.19,0.095,
320183,-0.175,0.1,
320184,-0.17,0.09,
320185,-0.175,0.08,
320186,-0.175,0.065,
320187,-0.2,0.07,
320188,-0.205,0.07,
320189,-0.19,0.055,
320190,-0.18,0.07,
320191,-0.195,0.055,
320192,-0.205,0.05,
320193,-0.215,0.045,
320194,-0.21,0.055,
320195,-0.21,0.065,
320196,-0.2,0.06,
320197,-0.2,0.06,
320198,-0.205,0.035,
320199,-0.22,0.04,
320200,-0.235,0.045,
320201,-0.22,0.06,
320202,-0.195,0.06,
320203,-0.21,0.065,
320204,-0.215,0.065,
320205,-0.22,0.05,
320206,-0.23,0.065,
320207,-0.215,0.07,
320208,-0.21,0.075,
320209,-0.215,0.085,
320210,-0.215,0.075,
320211,-0.235,0.07,
320212,-0.245,0.085,
320213,-0.22,0.085,
320214,-0.205,0.105,
320215,-0.215,0.1,
320216,-0.23,0.085,
320217,-0.24,0.08,
320218,-0.245,0.105,
320219,-0.25,0.105,
320220,-0.23,0.105,
320221,-0.23,0.105,
320222,-0.24,0.085,
320223,-0.24,0.085,
320224,-0.24,0.095,
320225,-0.225,0.09,
320226,-0.22,0.08,
320227,-0.215,0.07,
320228,-0.215,0.055,
320229,-0.23,0.04,
320230,-0.22,0.02,
320231,-0.21,0.02,
320232,-0.2,0.01,
320233,-0.2,-0.01,
320234,-0.195,-0.025,
320235,-0.205,-0.04,
320236,-0.21,-0.05,
320237,-0.22,-0.04,
320238,-0.205,-0.05,
320239,-0.215,-0.055,
320240,-0.225,-0.08,
320241,-0.23,-0.095,
320242,-0.235,-0.09,
320243,-0.225,-0.075,
320244,-0.22,-0.065,
320245,-0.225,-0.055,
320246,-0.235,-0.065,
320247,-0.26,-0.08,
320248,-0.265,-0.085,
320249,-0.27,-0.08,
320250,-0.26,-0.085,
320251,-0.265,-0.08,
320252,-0.275,-0.095,
320253,-0.275,-0.11,
320254,-0.285,-0.1,
320255,-0.27,-0.095,
320256,-0.265,-0.095,
320257,-0.27,-0.1,
320258,-0.28,-0.1,
320259,-0.29,-0.105,
320260,-0.295,-0.11,
320261,-0.285,-0.115,
320262,-0.28,-0.105,
320263,-0.28,-0.105,
320264,-0.28,-0.11,
320265,-0.3,-0.12,
320266,-0.305,-0.12,
320267,-0.3,-0.125,
320268,-0.295,-0.115,
