,V5,V2,symbol
280113,-0.215,0.14,
280114,-0.21,0.135,
280115,-0.215,0.14,
280116,-0.225,0.13,
280117,-0.235,0.125,
280118,-0.235,0.14,
280119,-0.225,0.15,
280120,-0.215,0.145,
280121,-0.21,0.125,
280122,-0.225,0.125,
280123,-0.24,0.125,
280124,-0.24,0.135,
280125,-0.235,0.145,
280126,-0.22,0.13,
280127,-0.22,0.125,
280128,-0.22,0.115,
280129,-0.23,0.11,
280130,-0.235,0.13,
280131,-0.225,0.135,
280132,-0.21,0.135,
280133,-0.22,0.135,
280134,-0.225,0.13,
280135,-0.235,0.11,
280136,-0.225,0.12,
280137,-0.215,0.125,
280138,-0.21,0.135,
280139,-0.21,0.13,
280140,-0.215,0.12,
280141,-0.22,0.115,
280142,-0.23,0.125,
280143,-0.22,0.135,
280144,-0.215,0.13,
280145,-0.215,0.13,
280146,-0.215,0.11,
280147,-0.235,0.11,
280148,-0.23,0.125,
280149,-0.215,0.12,
280150,-0.215,0.12,
280151,-0.2,0.135,
280152,-0.21,0.12,
280153,-0.215,0.105,
280154,-0.215,0.12,
280155,-0.2,0.145,
280156,-0.195,0.145,
280157,-0.18,0.135,
280158,-0.18,0.13,
280159,-0.145,0.13,
280160,-0.065,0.155,
280161,0.135,0.19,
280162,0.555,0.27,
280163,0.985,0.55,
280164,0.87,0.895,
280165,0.405,0.9,/
280166,0.075,0.625,
280167,0.015,0.425,
280168,0.045,0.365,
280169,0.065,0.36,
280170,0.025,0.335,
280171,-0.03,0.315,
280172,-0.045,0.31,
280173,-0.04,0.325,
280174,-0.05,0.305,
280175,-0.055,0.28,
280176,-0.09,0.255,
280177,-0.125,0.23,
280178,-0.14,0.21,
280179,-0.155,0.205,
280180,-0.155,0.19,
280181,-0.185,0.19,
280182,-0.21,0.165,
280183,-0.245,0.17,
280184,-0.275,0.17,
280185,-0.295,0.165,
280186,-0.325,0.135,
280187,-0.36,0.12,
280188,-0.39,0.1,
280189,-0.47,0.08,
280190,-0.55,0.075,
280191,-0.6,0.075,
280192,-0.635,0.08,
280193,-0.675,0.075,
280194,-0.715,0.05,
280195,-0.745,0.04,
280196,-0.765,0.025,
280197,-0.78,0.0,
280198,-0.785,-0.05,
280199,-0.785,-0.105,
280200,-0.785,-0.155,
280201,-0.785,-0.185,
280202,-0.77,-0.21,
280203,-0.75,-0.24,
280204,-0.735,-0.285,
280205,-0.735,-0.335,
280206,-0.705,-0.39,
280207,-0.67,-0.42,
280208,-0.605,-0.47,
280209,-0.535,-0.53,
280210,-0.465,-0.57,
280211,-0.415,-0.555,
280212,-0.38,-0.505,
280213,-0.355,-0.465,
280214,-0.315,-0.41,
280215,-0.27,-0.345,
280216,-0.235,-0.28,
280217,-0.205,-0.22,
280218,-0.2,-0.16,
280219,-0.185,-0.12,
280220,-0.16,-0.08,
280221,-0.145,-0.05,
280222,-0.12,-0.035,
280223,-0.115,-0.03,
280224,-0.115,-0.03,
280225,-0.125,-0.02,
280226,-0.12,0.005,
280227,-0.105,0.005,
280228,-0.11,0.015,
280229,-0.12,0.01,
280230,-0.145,-0.015,
280231,-0.14,-0.005,
280232,-0.13,0.015,
280233,-0.12,0.035,
280234,-0.115,0.045,
280235,-0.12,0.065,
280236,-0.125,0.05,
280237,-0.125,0.06,
280238,-0.115,0.095,
280239,-0.115,0.11,
280240,-0.1,0.13,
280241,-0.095,0.145,
280242,-0.085,0.15,
280243,-0.09,0.15,
280244,-0.08,0.155,
280245,-0.065,0.17,
280246,-0.055,0.165,
280247,-0.065,0.19,
280248,-0.055,0.165,
280249,-0.08,0.17,
280250,-0.07,0.18,
280251,-0.05,0.185,
280252,-0.04,0.2,
280253,-0.03,0.185,
280254,-0.045,0.185,
280255,-0.05,0.19,
280256,-0.045,0.195,
280257,-0.03,0.21,
280258,-0.025,0.205,
280259,-0.02,0.215,
280260,-0.045,0.195,
280261,-0.04,0.21,
280262,-0.02,0.22,
280263,-0.02,0.24,
280264,-0.015,0.24,
280265,-0.005,0.245,
280266,-0.015,0.24,
280267,-0.035,0.24,
280268,-0.02,0.245,
280269,-0.005,0.26,
280270,0.005,0.265,
280271,0.015,0.275,
280272,0.01,0.265,
280273,0.005,0.26,
280274,0.01,0.285,
280275,0.03,0.295,
280276,0.045,0.31,
280277,0.05,0.3,
280278,0.045,0.3,
280279,0.035,0.31,
280280,0.035,0.325,
280281,0.05,0.335,
280282,0.055,0.34,
280283,0.045,0.345,
280284,0.035,0.34,
280285,0.025,0.36,
280286,0.045,0.36,
280287,0.06,0.385,
280288,0.055,0.375,
280289,0.065,0.38,
280290,0.07,0.385,
280291,0.06,0.385,
280292,0.075,0.4,
280293,0.08,0.415,
280294,0.085,0.41,
280295,0.075,0.425,
280296,0.075,0.425,
280297,0.065,0.415,
280298,0.07,0.435,
280299,0.08,0.45,
280300,0.085,0.46,
280301,0.09,0.46,
280302,0.08,0.45,
280303,0.065,0.45,
280304,0.05,0.47,
280305,0.055,0.46,
280306,0.055,0.465,
280307,0.065,0.47,
280308,0.035,0.465,
280309,0.025,0.465,
280310,0.01,0.465,
280311,0.02,0.48,
280312,0.01,0.465,
280313,0.0,0.45,
280314,-0.005,0.445,
280315,-0.015,0.445,
280316,-0.015,0.45,
280317,-0.005,0.455,
280318,-0.01,0.44,
280319,-0.03,0.43,
280320,-0.04,0.425,
280321,-0.05,0.405,
280322,-0.065,0.415,
280323,-0.06,0.405,
280324,-0.06,0.415,
280325,-0.085,0.39,
280326,-0.09,0.38,
280327,-0.105,0.37,
280328,-0.13,0.365,
280329,-0.125,0.365,
280330,-0.12,0.36,
280331,-0.125,0.345,
280332,-0.125,0.33,
280333,-0.145,0.315,
280334,-0.15,0.325,
280335,-0.15,0.33,
280336,-0.15,0.31,
280337,-0.155,0.305,
280338,-0.18,0.285,
280339,-0.18,0.285,
280340,-0.185,0.3,
280341,-0.165,0.295,
280342,-0.16,0.275,
280343,-0.16,0.265,
280344,-0.175,0.255,
280345,-0.195,0.255,
280346,-0.185,0.245,
280347,-0.205,0.255,
280348,-0.205,0.255,
280349,-0.205,0.23,
280350,-0.205,0.225,
280351,-0.22,0.215,
280352,-0.215,0.23,
280353,-0.21,0.23,
280354,-0.205,0.22,
280355,-0.22,0.225,
280356,-0.225,0.21,
280357,-0.23,0.19,
280358,-0.23,0.195,
280359,-0.235,0.21,
280360,-0.225,0.205,
280361,-0.225,0.2,
280362,-0.24,0.19,
280363,-0.245,0.175,
280364,-0.25,0.185,
280365,-0.255,0.2,
280366,-0.23,0.195,
280367,-0.225,0.195,
280368,-0.25,0.185,
280369,-0.24,0.18,
280370,-0.24,0.19,
280371,-0.235,0.19,
280372,-0.225,0.185,
280373,-0.235,0.185,
280374,-0.245,0.175,
280375,-0.26,0.17,
280376,-0.25,0.185,
280377,-0.255,0.19,
280378,-0.25,0.185,
280379,-0.25,0.18,
280380,-0.26,0.18,
280381,-0.265,0.165,
280382,-0.26,0.17,
280383,-0.245,0.19,
280384,-0.26,0.18,
280385,-0.26,0.17,
280386,-0.27,0.165,
280387,-0.285,0.16,
280388,-0.275,0.175,
280389,-0.265,0.175,
280390,-0.245,0.18,
280391,-0.245,0.17,
280392,-0.265,0.16,
280393,-0.265,0.17,
280394,-0.275,0.17,
280395,-0.265,0.17,
280396,-0.26,0.16,
280397,-0.27,0.16,
280398,-0.275,0.15,
280399,-0.285,0.14,
280400,-0.29,0.155,
280401,-0.27,0.165,
280402,-0.275,0.165,
280403,-0.27,0.165,
280404,-0.275,0.15,
280405,-0.295,0.15,
280406,-0.29,0.15,
280407,-0.27,0.165,
280408,-0.265,0.16,
280409,-0.27,0.155,
280410,-0.275,0.14,
280411,-0.29,0.145,
280412,-0.285,0.15,
280413,-0.275,0.16,
280414,-0.26,0.155,
280415,-0.27,0.15,
280416,-0.265,0.145,
280417,-0.29,0.14,
280418,-0.29,0.15,
280419,-0.27,0.16,
280420,-0.28,0.15,
280421,-0.26,0.15,
280422,-0.27,0.14,
280423,-0.295,0.13,
280424,-0.295,0.14,
280425,-0.285,0.155,
280426,-0.26,0.155,
280427,-0.265,0.125,
280428,-0.285,0.135,
280429,-0.295,0.13,
280430,-0.28,0.14,
280431,-0.285,0.15,
280432,-0.27,0.14,
280433,-0.275,0.135,
280434,-0.285,0.13,
280435,-0.295,0.13,
280436,-0.29,0.135,
280437,-0.285,0.15,
280438,-0.265,0.14,
280439,-0.265,0.145,
280440,-0.275,0.125,
280441,-0.27,0.135,
280442,-0.27,0.14,
280443,-0.26,0.155,
280444,-0.245,0.155,
280445,-0.215,0.16,
280446,-0.2,0.155,
280447,-0.14,0.17,
280448,0.035,0.185,
280449,0.46,0.235,
280450,0.895,0.49,
280451,0.815,0.86,
280452,0.355,0.875,
280453,0.0,0.605,/
280454,-0.075,0.405,
280455,-0.03,0.375,
280456,-0.005,0.365,
280457,-0.035,0.355,
280458,-0.08,0.32,
280459,-0.105,0.31,
280460,-0.12,0.31,
280461,-0.11,0.31,
280462,-0.125,0.295,
280463,-0.14,0.27,
280464,-0.175,0.24,
280465,-0.2,0.2,
280466,-0.23,0.185,
280467,-0.24,0.185,
280468,-0.265,0.175,
280469,-0.28,0.165,
280470,-0.315,0.135,
280471,-0.345,0.12,
280472,-0.38,0.135,
280473,-0.405,0.11,
280474,-0.435,0.11,
280475,-0.465,0.075,
280476,-0.515,0.05,
280477,-0.6,0.03,
280478,-0.68,0.02,
280479,-0.73,0.03,
280480,-0.755,0.015,
280481,-0.78,0.0,
280482,-0.815,-0.025,
280483,-0.855,-0.045,
280484,-0.875,-0.055,
280485,-0.875,-0.085,
280486,-0.865,-0.14,
280487,-0.87,-0.19,
280488,-0.87,-0.235,
280489,-0.88,-0.27,
280490,-0.865,-0.29,
280491,-0.845,-0.305,
280492,-0.825,-0.335,
280493,-0.81,-0.38,
280494,-0.795,-0.395,
280495,-0.78,-0.42,
280496,-0.75,-0.46,
280497,-0.7,-0.5,
280498,-0.645,-0.565,
280499,-0.57,-0.585,
280500,-0.535,-0.595,
280501,-0.5,-0.555,
280502,-0.47,-0.505,
280503,-0.425,-0.46,
280504,-0.38,-0.405,
280505,-0.335,-0.365,
280506,-0.33,-0.3,
280507,-0.32,-0.245,
280508,-0.29,-0.18,
280509,-0.27,-0.13,
280510,-0.255,-0.09,
280511,-0.26,-0.06,
280512,-0.255,-0.04,
280513,-0.25,-0.04,
280514,-0.24,-0.005,
280515,-0.22,0.0,
280516,-0.205,0.01,
280517,-0.205,0.025,
280518,-0.215,0.025,
280519,-0.23,0.015,
280520,-0.225,0.045,
280521,-0.22,0.075,
280522,-0.2,0.075,
280523,-0.2,0.085,
280524,-0.21,0.095,
280525,-0.2,0.11,
280526,-0.195,0.125,
280527,-0.175,0.155,
280528,-0.155,0.17,
280529,-0.14,0.18,
280530,-0.14,0.19,
280531,-0.15,0.185,
280532,-0.125,0.2,
280533,-0.11,0.205,
280534,-0.095,0.205,
280535,-0.08,0.22,
280536,-0.075,0.205,
280537,-0.085,0.2,
280538,-0.065,0.215,
280539,-0.065,0.225,
280540,-0.05,0.235,
280541,-0.05,0.215,
280542,-0.06,0.2,
280543,-0.07,0.205,
280544,-0.06,0.225,
280545,-0.05,0.245,
280546,-0.035,0.24,
280547,-0.02,0.24,
280548,-0.02,0.23,
280549,-0.015,0.23,
280550,-0.015,0.245,
280551,0.01,0.255,
280552,0.025,0.25,
280553,0.03,0.265,
280554,0.02,0.26,
280555,0.005,0.265,
280556,0.005,0.28,
280557,0.005,0.275,
280558,-0.01,0.28,
280559,-0.01,0.28,
280560,-0.01,0.265,
280561,-0.03,0.27,
280562,-0.015,0.285,
280563,-0.025,0.295,
280564,-0.005,0.285,
280565,-0.01,0.3,
280566,-0.015,0.28,
280567,-0.03,0.295,
280568,-0.015,0.305,
280569,-0.005,0.305,
280570,-0.01,0.32,
280571,0.0,0.31,
280572,-0.01,0.31,
280573,-0.01,0.305,
280574,-0.01,0.32,
280575,0.0,0.34,
280576,0.01,0.33,
280577,0.015,0.34,
280578,0.015,0.33,
280579,0.005,0.335,
280580,-0.005,0.35,
280581,0.01,0.365,
280582,0.015,0.375,
280583,0.02,0.385,
280584,0.025,0.375,
280585,0.015,0.38,
280586,0.02,0.39,
280587,0.03,0.4,
280588,0.035,0.395,
280589,0.035,0.41,
280590,0.02,0.4,
280591,0.015,0.4,
280592,0.01,0.42,
280593,0.025,0.43,
280594,0.035,0.425,
280595,0.035,0.425,
280596,0.01,0.415,
280597,0.0,0.425,
280598,0.005,0.43,
280599,0.01,0.44,
280600,0.015,0.435,
280601,0.005,0.425,
280602,0.0,0.425,
280603,-0.005,0.415,
280604,-0.015,0.42,
280605,-0.02,0.435,
280606,-0.005,0.44,
280607,-0.02,0.425,
280608,-0.04,0.415,
280609,-0.055,0.405,
280610,-0.065,0.41,
280611,-0.055,0.41,
280612,-0.055,0.405,
280613,-0.065,0.395,
280614,-0.085,0.38,
280615,-0.105,0.37,
280616,-0.1,0.37,
280617,-0.105,0.385,
280618,-0.105,0.355,
280619,-0.115,0.355,
280620,-0.135,0.33,
280621,-0.14,0.33,
280622,-0.155,0.32,
280623,-0.14,0.335,
280624,-0.145,0.325,
280625,-0.15,0.305,
280626,-0.17,0.295,
280627,-0.17,0.28,
280628,-0.17,0.29,
280629,-0.165,0.3,
280630,-0.165,0.29,
280631,-0.17,0.27,
280632,-0.18,0.255,
280633,-0.195,0.24,
280634,-0.195,0.25,
280635,-0.19,0.265,
280636,-0.2,0.25,
280637,-0.19,0.245,
280638,-0.215,0.22,
280639,-0.205,0.22,
280640,-0.215,0.22,
280641,-0.21,0.23,
280642,-0.205,0.225,
280643,-0.21,0.215,
280644,-0.215,0.195,
280645,-0.245,0.195,
280646,-0.23,0.205,
280647,-0.23,0.205,
280648,-0.215,0.205,
280649,-0.22,0.195,
280650,-0.24,0.185,
280651,-0.255,0.175,
280652,-0.235,0.185,
280653,-0.24,0.195,
280654,-0.23,0.19,
280655,-0.23,0.19,
280656,-0.24,0.17,
280657,-0.245,0.165,
280658,-0.25,0.185,
280659,-0.255,0.185,
280660,-0.245,0.175,
280661,-0.25,0.175,
280662,-0.255,0.16,
280663,-0.275,0.15,
280664,-0.275,0.16,
280665,-0.27,0.16,
280666,-0.265,0.165,
280667,-0.255,0.17,
280668,-0.265,0.155,
280669,-0.285,0.155,
280670,-0.265,0.165,
280671,-0.275,0.16,
280672,-0.26,0.175,
280673,-0.26,0.175,
280674,-0.28,0.15,
280675,-0.28,0.155,
280676,-0.295,0.145,
280677,-0.285,0.16,
280678,-0.275,0.17,
280679,-0.285,0.155,
280680,-0.275,0.16,
280681,-0.285,0.14,
280682,-0.305,0.145,
280683,-0.275,0.17,
280684,-0.285,0.165,
280685,-0.29,0.16,
280686,-0.29,0.15,
280687,-0.32,0.14,
280688,-0.32,0.145,
280689,-0.305,0.165,
280690,-0.295,0.155,
280691,-0.29,0.155,
280692,-0.295,0.145,
280693,-0.31,0.135,
280694,-0.305,0.145,
280695,-0.305,0.16,
280696,-0.3,0.15,
280697,-0.3,0.14,
280698,-0.315,0.13,
280699,-0.31,0.135,
280700,-0.315,0.14,
280701,-0.3,0.155,
280702,-0.3,0.145,
280703,-0.31,0.135,
280704,-0.31,0.125,
280705,-0.32,0.13,
280706,-0.325,0.14,
280707,-0.315,0.145,
280708,-0.315,0.13,
280709,-0.305,0.135,
280710,-0.33,0.13,
280711,-0.325,0.135,
280712,-0.32,0.14,
280713,-0.305,0.15,
280714,-0.305,0.145,
280715,-0.3,0.13,
280716,-0.32,0.12,
280717,-0.325,0.11,
280718,-0.32,0.125,
280719,-0.305,0.125,
280720,-0.31,0.12,
280721,-0.315,0.125,
280722,-0.325,0.13,
280723,-0.33,0.11,
280724,-0.32,0.13,
280725,-0.31,0.13,
280726,-0.305,0.125,
280727,-0.315,0.115,
280728,-0.31,0.12,
280729,-0.32,0.105,
280730,-0.325,0.12,
280731,-0.3,0.125,
280732,-0.295,0.135,
280733,-0.3,0.125,
280734,-0.305,0.115,
280735,-0.315,0.105,
280736,-0.305,0.12,
280737,-0.29,0.125,
280738,-0.285,0.12,
280739,-0.295,0.13,
280740,-0.3,0.115,
280741,-0.315,0.105,
280742,-0.305,0.12,
280743,-0.295,0.135,
280744,-0.285,0.14,
280745,-0.275,0.13,
280746,-0.275,0.12,
280747,-0.29,0.115,
280748,-0.255,0.14,
280749,-0.225,0.15,
280750,-0.185,0.16,
280751,-0.095,0.18,
280752,0.085,0.205,
280753,0.48,0.33,
280754,0.875,0.605,
280755,0.815,0.945,
280756,0.435,0.99,/
280757,0.07,0.73,
280758,-0.05,0.485,
280759,-0.035,0.385,
280760,-0.025,0.385,
280761,-0.055,0.375,
280762,-0.065,0.345,
280763,-0.095,0.32,
280764,-0.105,0.305,
280765,-0.13,0.3,
280766,-0.13,0.305,
280767,-0.13,0.31,
280768,-0.14,0.285,
280769,-0.175,0.26,
280770,-0.2,0.235,
280771,-0.215,0.195,
280772,-0.23,0.2,
280773,-0.23,0.205,
280774,-0.245,0.205,
280775,-0.265,0.195,
280776,-0.285,0.175,
280777,-0.31,0.165,
280778,-0.34,0.17,
280779,-0.365,0.17,
280780,-0.385,0.155,
280781,-0.405,0.14,
280782,-0.43,0.11,
280783,-0.475,0.09,
280784,-0.53,0.085,
280785,-0.6,0.085,
280786,-0.66,0.075,
280787,-0.705,0.06,
280788,-0.745,0.045,
280789,-0.76,0.03,
280790,-0.805,0.035,
280791,-0.835,0.01,
280792,-0.835,-0.025,
280793,-0.84,-0.08,
280794,-0.845,-0.125,
280795,-0.85,-0.15,
280796,-0.845,-0.17,
280797,-0.825,-0.19,
280798,-0.82,-0.22,
280799,-0.815,-0.245,
280800,-0.825,-0.29,
280801,-0.835,-0.32,
280802,-0.805,-0.345,
280803,-0.765,-0.375,
280804,-0.74,-0.415,
280805,-0.715,-0.465,
280806,-0.69,-0.525,
280807,-0.64,-0.555,
280808,-0.59,-0.545,
280809,-0.535,-0.505,
280810,-0.49,-0.47,
280811,-0.47,-0.43,
280812,-0.445,-0.41,
280813,-0.415,-0.355,
280814,-0.39,-0.305,
280815,-0.365,-0.235,
280816,-0.345,-0.19,
280817,-0.335,-0.14,
280818,-0.33,-0.12,
280819,-0.335,-0.09,
280820,-0.32,-0.065,
280821,-0.3,-0.04,
280822,-0.285,-0.025,
280823,-0.275,-0.03,
280824,-0.295,-0.045,
280825,-0.285,-0.04,
280826,-0.27,-0.035,
280827,-0.25,-0.02,
280828,-0.25,0.0,
280829,-0.25,0.0,
280830,-0.245,-0.015,
280831,-0.26,-0.015,
280832,-0.26,-0.005,
280833,-0.25,0.03,
280834,-0.245,0.04,
280835,-0.245,0.035,
280836,-0.235,0.035,
280837,-0.245,0.05,
280838,-0.24,0.07,
280839,-0.21,0.105,
280840,-0.195,0.115,
280841,-0.195,0.135,
280842,-0.19,0.125,
280843,-0.205,0.145,
280844,-0.185,0.15,
280845,-0.17,0.15,
280846,-0.16,0.155,
280847,-0.16,0.155,
280848,-0.16,0.155,
280849,-0.17,0.16,
280850,-0.165,0.17,
280851,-0.15,0.185,
280852,-0.145,0.175,
280853,-0.155,0.18,
280854,-0.155,0.185,
280855,-0.155,0.18,
280856,-0.145,0.19,
280857,-0.14,0.185,
280858,-0.125,0.2,
280859,-0.12,0.195,
280860,-0.12,0.195,
280861,-0.13,0.19,
280862,-0.125,0.205,
280863,-0.12,0.21,
280864,-0.105,0.215,
280865,-0.1,0.21,
280866,-0.115,0.215,
280867,-0.12,0.22,
280868,-0.105,0.24,
280869,-0.095,0.255,
280870,-0.09,0.25,
280871,-0.09,0.255,
280872,-0.105,0.245,
280873,-0.11,0.25,
280874,-0.115,0.285,
280875,-0.095,0.3,
280876,-0.08,0.295,
280877,-0.085,0.295,
280878,-0.09,0.3,
280879,-0.105,0.305,
280880,-0.1,0.32,
280881,-0.08,0.335,
280882,-0.075,0.32,
280883,-0.065,0.33,
280884,-0.07,0.33,
280885,-0.065,0.33,
280886,-0.06,0.345,
280887,-0.045,0.345,
280888,-0.035,0.345,
280889,-0.015,0.355,
280890,-0.02,0.34,
280891,-0.035,0.335,
280892,-0.02,0.36,
280893,-0.01,0.37,
280894,0.0,0.375,
280895,-0.005,0.365,
280896,0.005,0.365,
280897,0.005,0.365,
280898,0.01,0.38,
280899,0.03,0.39,
280900,0.035,0.41,
280901,0.035,0.405,
280902,0.035,0.4,
280903,0.04,0.405,
280904,0.045,0.4,
280905,0.065,0.435,
280906,0.07,0.425,
280907,0.07,0.425,
280908,0.065,0.435,
280909,0.065,0.445,
280910,0.05,0.46,
280911,0.065,0.465,
280912,0.05,0.455,
280913,0.045,0.45,
280914,0.01,0.43,
280915,0.0,0.425,
280916,-0.015,0.43,
280917,-0.005,0.435,
280918,-0.005,0.43,
280919,-0.015,0.43,
280920,-0.05,0.42,
280921,-0.075,0.405,
280922,-0.075,0.42,
280923,-0.08,0.405,
280924,-0.08,0.4,
280925,-0.085,0.39,
280926,-0.11,0.37,
280927,-0.125,0.36,
280928,-0.13,0.365,
280929,-0.14,0.365,
280930,-0.125,0.365,
280931,-0.145,0.35,
280932,-0.155,0.335,
280933,-0.17,0.32,
280934,-0.18,0.32,
280935,-0.18,0.315,
280936,-0.19,0.305,
280937,-0.185,0.3,
280938,-0.195,0.285,
280939,-0.215,0.28,
280940,-0.205,0.27,
280941,-0.205,0.27,
280942,-0.2,0.265,
280943,-0.21,0.26,
280944,-0.215,0.24,
280945,-0.225,0.23,
280946,-0.23,0.245,
280947,-0.215,0.24,
280948,-0.22,0.24,
280949,-0.225,0.225,
280950,-0.24,0.21,
280951,-0.25,0.205,
280952,-0.245,0.21,
280953,-0.245,0.21,
280954,-0.235,0.2,
280955,-0.24,0.195,
280956,-0.25,0.175,
280957,-0.26,0.175,
280958,-0.275,0.185,
280959,-0.265,0.185,
280960,-0.26,0.19,
280961,-0.26,0.17,
280962,-0.265,0.165,
280963,-0.275,0.155,
280964,-0.27,0.16,
280965,-0.25,0.17,
280966,-0.25,0.175,
280967,-0.255,0.155,
280968,-0.275,0.14,
280969,-0.29,0.145,
280970,-0.28,0.15,
280971,-0.28,0.155,
280972,-0.26,0.15,
280973,-0.27,0.145,
280974,-0.275,0.125,
280975,-0.3,0.12,
280976,-0.29,0.125,
280977,-0.28,0.135,
280978,-0.275,0.135,
280979,-0.28,0.125,
280980,-0.29,0.11,
280981,-0.305,0.105,
280982,-0.305,0.135,
280983,-0.285,0.13,
280984,-0.29,0.12,
280985,-0.29,0.125,
280986,-0.3,0.105,
280987,-0.305,0.105,
280988,-0.31,0.11,
280989,-0.305,0.12,
280990,-0.295,0.125,
280991,-0.295,0.115,
280992,-0.315,0.1,
280993,-0.315,0.095,
280994,-0.31,0.11,
280995,-0.315,0.12,
280996,-0.305,0.12,
280997,-0.31,0.115,
280998,-0.325,0.105,
280999,-0.325,0.1,
281000,-0.335,0.105,
281001,-0.32,0.12,
281002,-0.325,0.12,
281003,-0.32,0.11,
281004,-0.325,0.095,
281005,-0.34,0.095,
281006,-0.335,0.09,
281007,-0.33,0.11,
281008,-0.32,0.11,
281009,-0.32,0.105,
281010,-0.33,0.095,
281011,-0.335,0.09,
281012,-0.34,0.11,
281013,-0.33,0.105,
281014,-0.33,0.115,
281015,-0.33,0.095,
281016,-0.335,0.08,
281017,-0.34,0.08,
281018,-0.34,0.085,
281019,-0.345,0.105,
281020,-0.33,0.105,
281021,-0.34,0.09,
281022,-0.36,0.075,
281023,-0.36,0.08,
281024,-0.35,0.095,
281025,-0.345,0.105,
281026,-0.335,0.1,
281027,-0.34,0.09,
281028,-0.35,0.08,
281029,-0.365,0.075,
281030,-0.345,0.085,
281031,-0.345,0.095,
281032,-0.34,0.1,
281033,-0.345,0.08,
281034,-0.365,0.085,
281035,-0.37,0.085,
281036,-0.35,0.085,
281037,-0.335,0.095,
281038,-0.335,0.085,
281039,-0.33,0.09,
281040,-0.355,0.08,
281041,-0.36,0.085,
281042,-0.345,0.09,
281043,-0.34,0.1,
281044,-0.33,0.105,
281045,-0.33,0.09,
281046,-0.33,0.085,
281047,-0.35,0.08,
281048,-0.345,0.08,
281049,-0.335,0.09,
281050,-0.325,0.085,
281051,-0.32,0.085,
281052,-0.34,0.085,
281053,-0.32,0.08,
281054,-0.33,0.1,
281055,-0.305,0.11,
281056,-0.285,0.115,
281057,-0.27,0.1,
281058,-0.23,0.115,
281059,-0.145,0.125,
281060,0.085,0.185,
281061,0.525,0.325,
281062,0.885,0.65,
281063,0.725,0.935,
281064,0.27,0.845,/
281065,-0.045,0.545,
281066,-0.1,0.36,
281067,-0.06,0.335,
281068,-0.055,0.33,
281069,-0.08,0.305,
281070,-0.125,0.275,
281071,-0.155,0.255,
281072,-0.16,0.27,
281073,-0.155,0.265,
281074,-0.16,0.245,
281075,-0.185,0.22,
281076,-0.225,0.185,
281077,-0.25,0.175,
281078,-0.26,0.17,
281079,-0.275,0.165,
281080,-0.275,0.15,
281081,-0.29,0.145,
281082,-0.315,0.135,
281083,-0.345,0.125,
281084,-0.365,0.125,
281085,-0.39,0.115,
281086,-0.405,0.105,
281087,-0.415,0.085,
281088,-0.45,0.065,
281089,-0.505,0.045,
281090,-0.56,0.05,
281091,-0.625,0.035,
281092,-0.675,0.03,
281093,-0.715,0.015,
281094,-0.74,-0.01,
281095,-0.765,-0.01,
281096,-0.785,-0.025,
281097,-0.805,-0.045,
281098,-0.8,-0.09,
281099,-0.805,-0.14,
281100,-0.815,-0.19,
281101,-0.82,-0.23,
281102,-0.805,-0.255,
281103,-0.8,-0.27,
281104,-0.795,-0.29,
281105,-0.795,-0.34,
281106,-0.795,-0.39,
281107,-0.8,-0.425,
281108,-0.77,-0.455,
281109,-0.735,-0.485,
281110,-0.69,-0.53,
281111,-0.655,-0.585,
281112,-0.605,-0.63,
281113,-0.57,-0.615,
281114,-0.515,-0.58,
281115,-0.47,-0.53,
281116,-0.43,-0.485,
281117,-0.395,-0.445,
281118,-0.385,-0.415,
281119,-0.37,-0.345,
281120,-0.35,-0.28,
281121,-0.32,-0.21,
281122,-0.31,-0.175,
281123,-0.305,-0.145,
281124,-0.3,-0.135,
281125,-0.29,-0.105,
281126,-0.29,-0.09,
281127,-0.27,-0.085,
281128,-0.265,-0.09,
281129,-0.26,-0.09,
281130,-0.255,-0.09,
281131,-0.255,-0.075,
281132,-0.25,-0.065,
281133,-0.245,-0.06,
281134,-0.23,-0.05,
281135,-0.24,-0.055,
281136,-0.25,-0.055,
281137,-0.255,-0.055,
281138,-0.255,-0.03,
281139,-0.25,-0.015,
281140,-0.23,0.0,
281141,-0.2,0.005,
281142,-0.205,0.02,
281143,-0.205,0.025,
281144,-0.195,0.055,
281145,-0.175,0.085,
281146,-0.175,0.09,
281147,-0.165,0.09,
281148,-0.165,0.085,
281149,-0.17,0.085,
281150,-0.165,0.095,
281151,-0.155,0.13,
281152,-0.14,0.12,
281153,-0.135,0.125,
281154,-0.13,0.105,
281155,-0.15,0.12,
281156,-0.14,0.135,
281157,-0.12,0.145,
281158,-0.12,0.135,
281159,-0.115,0.135,
281160,-0.125,0.13,
281161,-0.125,0.135,
281162,-0.125,0.15,
281163,-0.125,0.17,
281164,-0.1,0.155,
281165,-0.1,0.145,
281166,-0.105,0.155,
281167,-0.115,0.155,
281168,-0.105,0.175,
281169,-0.095,0.18,
281170,-0.09,0.185,
281171,-0.085,0.185,
281172,-0.085,0.175,
281173,-0.085,0.18,
281174,-0.08,0.195,
281175,-0.08,0.195,
281176,-0.07,0.215,
281177,-0.08,0.205,
281178,-0.075,0.2,
281179,-0.065,0.205,
281180,-0.06,0.22,
281181,-0.055,0.225,
281182,-0.045,0.24,
281183,-0.04,0.24,
281184,-0.04,0.24,
281185,-0.06,0.245,
281186,-0.06,0.26,
